title,viewCount,likeCount,dislikeCount,commentCount,publishedAt
NiziU(니쥬) 1st Album 「Chopstick」 MV,15800251,374565,10564,34371,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15802043,374574,10564,34371,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15804389,374580,10565,34380,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15813132,374621,10566,34396,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15814471,374631,10566,34378,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15816190,374640,10566,34389,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15816904,374646,10566,34389,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15818852,374654,10567,34375,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15819310,374664,10567,34375,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15819766,374671,10567,34389,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15819987,374684,10567,34389,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15820000,374711,10570,34394,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15820004,374726,10570,34394,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15820005,374743,10572,34387,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15820007,374743,10572,34387,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15820022,374746,10573,34395,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15820187,374756,10574,34389,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15829601,374789,10575,34402,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15834957,374813,10573,34394,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15835225,374831,10573,34399,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15835475,374853,10572,34401,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15836056,374866,10573,34403,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15837074,374878,10573,34445,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15838925,374897,10575,34446,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15844652,374948,10579,34458,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15851092,375006,10581,34471,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15854656,375032,10582,34476,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15857981,375060,10586,34475,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15858650,375078,10587,34480,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15863456,375113,10587,34486,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15865891,375145,10587,34492,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15876525,375221,10590,34508,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15882236,375255,10592,34519,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15890406,375281,10596,34522,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15893429,375306,10600,34525,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15895639,375324,10599,34527,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15896872,375337,10599,34527,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15909509,375473,10605,34551,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15960112,375691,10615,34593,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,15987462,375817,10617,34619,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16000945,375915,10621,34661,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16008001,375961,10621,34677,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16026293,376022,10624,34704,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16036775,376087,10627,34720,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16042912,376115,10628,34731,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16049766,376148,10628,34741,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16053509,376169,10628,34722,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16058408,376194,10629,34726,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16101719,376392,10641,34766,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16110966,376406,10644,34757,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16121565,376465,10650,34770,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16134335,376506,10652,34793,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16135308,376527,10654,34795,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16150326,376555,10656,34805,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16200798,376804,10669,34834,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16235702,376995,10679,34859,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16244650,377046,10683,34857,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16258698,377141,10687,34875,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16278086,377253,10694,34897,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16286711,377289,10697,34903,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16291252,377317,10699,34909,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16295243,377343,10701,34908,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16304400,377408,10706,34919,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16328837,377519,10714,34927,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16348451,377577,10716,34940,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16366349,377633,10721,34947,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16375424,377663,10722,34952,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16383799,377694,10724,34956,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16390167,377744,10727,34963,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16422227,377876,10733,34982,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16433741,377950,10736,34983,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16442318,377994,10737,34994,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16446052,378017,10741,34997,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16450061,378054,10741,35007,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16458642,378120,10742,35016,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16468471,378202,10746,35031,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16472480,378261,10747,35036,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16481261,378320,10751,35047,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16487973,378359,10754,35052,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16492209,378399,10758,35054,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16498382,378439,10761,35070,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16502966,378477,10761,35071,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16519867,378612,10768,35093,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16543546,378900,10770,35148,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16571756,379055,10776,35166,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16591731,379215,10781,35186,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16603152,379289,10780,35205,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16608243,379336,10781,35218,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16613990,379381,10783,35234,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16619400,379427,10784,35242,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16627482,379492,10788,35256,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16639885,379588,10794,35275,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16649262,379637,10796,35281,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16652372,379693,10796,35289,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16656534,379720,10800,35292,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16661192,379765,10800,35300,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16670480,379806,10801,35308,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16675778,379840,10803,35317,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16693608,379957,10793,35333,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16703327,380054,10792,35345,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16716180,380122,10795,35356,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16722313,380157,10795,35359,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16732176,380179,10795,35361,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16758859,380240,10798,35372,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16786531,380339,10801,35404,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16804280,380393,10803,35405,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16810742,380441,10807,35410,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16822692,380465,10808,35410,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16825754,380476,10809,35415,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16829210,380491,10810,35416,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16832779,380507,10808,35417,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16842620,380532,10809,35420,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16857019,380583,10810,35424,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16861969,380606,10810,35421,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16867059,380619,10810,35421,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16868950,380634,10810,35424,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16871184,380650,10810,35428,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16876687,380671,10812,35427,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16878250,380683,10812,35432,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16881076,380691,10812,35432,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16882234,380699,10813,35432,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16883839,380711,10814,35447,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16884809,380717,10814,35449,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16885371,380720,10815,35450,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16885715,380728,10816,35453,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16888144,380747,10817,35458,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16891474,380768,10818,35459,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16892262,380780,10817,35463,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16893127,380787,10818,35468,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16893254,380795,10819,35469,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16893292,380801,10820,35470,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16893321,380813,10820,35471,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16895030,380836,10820,35474,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16901268,380855,10822,35486,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16902176,380881,10823,35487,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16903262,380898,10824,35498,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16905591,380918,10825,35501,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16907015,380938,10826,35504,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16908283,380956,10829,35502,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16909385,380975,10832,35507,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16912116,381022,10831,35523,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16917537,381075,10837,35542,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16921141,381127,10839,35525,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16922848,381149,10841,35524,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16924655,381171,10842,35533,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16928950,381190,10843,35535,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16931811,381202,10843,35544,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16938895,381250,10847,35554,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16952576,381295,10850,35557,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16961740,381337,10853,35564,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16964142,381348,10854,35570,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16964909,381366,10857,35577,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16966370,381380,10858,35577,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,16988580,381498,10862,35596,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17056639,381708,10872,35635,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17092651,381812,10878,35658,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17121652,381885,10881,35673,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17128900,381916,10885,35670,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17132579,381924,10885,35672,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17144864,381976,10887,35683,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17157520,382031,10889,35707,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17166086,382070,10893,35723,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17169398,382087,10895,35728,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17173424,382099,10896,35735,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17176411,382115,10895,35743,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17205330,382247,10898,35796,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17214506,382288,10897,35809,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17224030,382336,10899,35828,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17232936,382382,10900,35836,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17236060,382401,10902,35847,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17239814,382419,10902,35847,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17247936,382429,10902,35854,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17266455,382491,10905,35868,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17302461,382615,10908,35887,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17309605,382650,10907,35890,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17323775,382729,10913,35905,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17347015,382855,10922,35915,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17350775,382887,10924,35922,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17367287,382970,10931,35948,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17382548,383044,10932,35960,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17392436,383092,10935,35973,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17396940,383115,10938,35975,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17402084,383152,10939,35984,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17411314,383212,10943,36007,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17431291,383283,10948,36015,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17439795,383341,10949,36041,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17451037,383381,10951,36043,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17475660,383410,10951,36053,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17493620,383437,10951,36057,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17515138,383484,10952,36067,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17551212,383592,10956,36094,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17572585,383652,10956,36099,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17586894,383694,10960,36122,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17593886,383727,10962,36150,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17601578,383766,10963,36172,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17623012,383837,10966,36185,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17631759,383915,10972,36199,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17638544,383959,10975,36201,2021-11-10T15:00:13Z
NiziU(니쥬) 1st Album 「Chopstick」 MV,17654929,383999,10976,36200,2021-11-10T15:00:13Z
